"latitude","longitude","time_range","flag","gear","id","apparent_fishing_hours"
36.04,12.46,2024-06-20,"TUN","fishing",1,0.63
35.94,12.18,2024-06-19,"TUN","fishing",1,0.16
35.7,11.96,2024-06-20,"TUN","fishing",1,0.26
35.65,11.99,2024-06-20,"TUN","fishing",1,2.02
35.64,12,2024-06-19,"TUN","fishing",1,1
35.63,12.01,2024-06-20,"TUN","fishing",1,0.12
35.65,12,2024-06-19,"TUN","fishing",1,1.44
35.65,11.98,2024-06-20,"TUN","fishing",1,0.99
35.62,12.01,2024-06-20,"TUN","fishing",1,1
36.02,12.33,2024-06-19,"TUN","fishing",1,0.49
35.89,12.31,2024-06-18,"TUN","fishing",1,1.02
35.88,12.32,2024-06-18,"TUN","fishing",1,1.02
35.87,12.33,2024-06-17,"TUN","fishing",1,0.98
35.88,12.31,2024-06-18,"TUN","fishing",1,0.98
35.5,13.21,2024-06-19,"TUN","fishing",1,1
35.49,13.21,2024-06-19,"TUN","fishing",1,1
35.46,13.23,2024-06-18,"TUN","fishing",1,1
35.51,13.2,2024-06-19,"TUN","fishing",1,1
35.48,13.22,2024-06-18,"TUN","fishing",1,1
35.45,13.25,2024-06-18,"TUN","fishing",1,1
35.44,13.27,2024-06-18,"TUN","fishing",1,0.99
35.43,13.3,2024-06-18,"TUN","fishing",1,0.65
35.44,13.29,2024-06-18,"TUN","fishing",1,1.01
35.38,13.34,2024-06-18,"TUR","other_purse_seines",1,0.95
35.36,13.36,2024-06-18,"TUR","other_purse_seines",1,0.48
35.26,13.33,2024-06-18,"TUR","other_purse_seines",1,0.53
35.29,13.33,2024-06-17,"TUR","other_purse_seines",1,0.9
35.29,13.34,2024-06-17,"TUR","other_purse_seines",1,0.9
35.31,13.34,2024-06-18,"TUR","other_purse_seines",1,0.33
35.29,13.35,2024-06-17,"TUR","other_purse_seines",1,0.43
35.31,13.3,2024-06-18,"TUR","other_purse_seines",1,1
35.25,13.41,2024-06-17,"TUR","other_purse_seines",1,0.97
35.28,13.48,2024-06-18,"TUR","other_purse_seines",1,0.18
35.18,13.66,2024-06-18,"TUR","other_purse_seines",1,0.13
35.97,12.36,2024-06-30,"TUN","fishing",1,2.27
35.93,12.4,2024-06-30,"TUN","fishing",1,1.85
35.89,12.44,2024-06-29,"TUN","fishing",1,1.7
35.86,12.47,2024-06-29,"TUN","fishing",1,0.33
35.88,12.45,2024-06-29,"TUN","fishing",1,1.23
35.38,13,2024-06-28,"TUN","fishing",1,3.49
35.39,12.99,2024-06-28,"TUN","fishing",1,1.06
35.32,13.04,2024-06-28,"TUN","fishing",1,0.32
35.3,13.06,2024-06-28,"TUN","fishing",1,1.13
35.21,13.11,2024-06-27,"TUN","fishing",1,1.15
38.19,8.78,2024-07-12,"ITA","fishing",1,0.99
38.21,8.9,2024-07-12,"ITA","trawlers",1,0.18
38.17,8.8,2024-07-12,"ITA","fishing",1,1
38.15,8.82,2024-07-12,"ITA","fishing",1,1.01
38.2,8.88,2024-07-12,"ITA","trawlers",1,0.99
38.18,8.89,2024-07-12,"ITA","trawlers",1,1.02
38.2,8.89,2024-07-12,"ITA","trawlers",1,1
38.1,8.83,2024-07-12,"ITA","fishing",1,0.99
38.12,8.83,2024-07-12,"ITA","fishing",1,1.01
38.09,8.91,2024-07-12,"ITA","trawlers",1,9.13
38.11,8.91,2024-07-12,"ITA","trawlers",1,1
38.13,8.91,2024-07-12,"ITA","trawlers",1,0.97
38.04,8.94,2024-07-12,"ITA","trawlers",1,3.46
37.92,9.11,2024-07-12,"TUN","trawlers",1,0.18
37.92,9.12,2024-07-12,"TUN","trawlers",1,1.07
37.89,9.14,2024-07-12,"TUN","trawlers",1,1.34
37.84,9.01,2024-07-12,"ESP","fixed_gear",1,0.98
37.85,9.13,2024-07-12,"ESP","fixed_gear",1,1
37.84,9.1,2024-07-12,"ESP","fixed_gear",1,1
38.23,9.2,2024-07-12,"ITA","trawlers",1,1.02
38.23,9.29,2024-07-12,"ITA","fishing",1,1
38.21,9.3,2024-07-12,"ITA","fishing",1,1
38.19,9.23,2024-07-12,"ITA","trawlers",1,1.07
38.19,9.29,2024-07-12,"ITA","fishing",1,0.67
38.21,9.49,2024-07-12,"ITA","fishing",1,0.15
38.22,9.43,2024-07-12,"ITA","fishing",1,1
38.2,9.39,2024-07-12,"ITA","fishing",1,0.18
38.19,9.32,2024-07-12,"ITA","fishing",1,1.01
38.17,9.48,2024-07-12,"ITA","trawlers",1,1.01
38.15,9.4,2024-07-12,"ITA","trawlers",1,0.99
38.18,9.47,2024-07-12,"ITA","fishing",1,0.85
38.01,9.29,2024-07-12,"TUN","trawlers",1,5.63
38.2,9.5,2024-07-12,"ITA","fishing",1,0.97
38.17,9.49,2024-07-12,"ITA","trawlers",1,1.06
38.18,9.51,2024-07-12,"ITA","trawlers",1,0.74
38.19,9.66,2024-07-12,"TUN","trawlers",2,1.99
38.17,9.61,2024-07-12,"TUN","trawlers",2,2.01
38.15,9.58,2024-07-12,"TUN","trawlers",1,0.99
38.17,9.63,2024-07-12,"TUN","trawlers",1,1.02
38.17,9.6,2024-07-12,"TUN","trawlers",1,0.8
38.15,9.59,2024-07-12,"TUN","trawlers",1,0.78
38.16,9.62,2024-07-12,"TUN","trawlers",1,1.02
38.21,9.76,2024-07-12,"TUN","trawlers",1,1
38.19,9.72,2024-07-12,"TUN","trawlers",1,1
38.19,9.75,2024-07-12,"TUN","trawlers",1,0.98
38.18,9.72,2024-07-12,"TUN","trawlers",1,1.02
38.14,9.83,2024-07-12,"TUN","trawlers",2,0.99
38.14,9.82,2024-07-12,"TUN","trawlers",1,0.1
38.17,9.77,2024-07-12,"TUN","trawlers",1,0.97
38.11,9.57,2024-07-12,"TUN","trawlers",1,22.76
38.12,9.56,2024-07-12,"TUN","trawlers",1,1.01
37.94,9.17,2024-07-12,"TUN","trawlers",1,1.23
37.86,9.16,2024-07-12,"TUN","trawlers",1,3.84
37.86,9.25,2024-07-12,"ESP","fixed_gear",1,0.63
37.96,9.32,2024-07-12,"TUN","trawlers",1,5.8
37.85,9.18,2024-07-12,"ESP","fixed_gear",1,1
37.84,9.17,2024-07-12,"ESP","fixed_gear",1,0.1
37.82,9.34,2024-07-12,"TUN","trawlers",1,4.44
37.76,9.52,2024-07-12,"TUN","trawlers",1,5.78
38.3,10.19,2024-07-12,"ITA","trawlers",1,1.01
38.28,10.18,2024-07-12,"TUN","trawlers",1,1.02
38.3,10.19,2024-07-12,"TUN","trawlers",1,1.01
38.29,10.19,2024-07-12,"TUN","trawlers",1,1.01
38.31,10.21,2024-07-12,"ITA","trawlers",1,0.5
38.31,10.23,2024-07-12,"TUN","trawlers",1,0.98
38.31,10.22,2024-07-12,"TUN","trawlers",1,0.99
38.31,10.29,2024-07-12,"TUN","trawlers",1,1
38.37,10.52,2024-07-12,"TUN","trawlers",1,0.99
38.33,10.45,2024-07-12,"TUN","trawlers",1,0.97
38.34,10.47,2024-07-12,"TUN","trawlers",1,7.8
38.15,10,2024-07-12,"TUN","trawlers",2,1.92
38.16,10.02,2024-07-12,"TUN","trawlers",1,0.99
38.15,9.99,2024-07-12,"TUN","trawlers",1,1
38.21,10.09,2024-07-12,"TUN","trawlers",1,1
38.21,10.1,2024-07-12,"TUN","trawlers",1,1
38.21,10.07,2024-07-12,"TUN","trawlers",1,1
38.23,10.09,2024-07-12,"TUN","trawlers",1,1.11
38.21,10.08,2024-07-12,"TUN","trawlers",2,2.01
38.26,10.13,2024-07-12,"ITA","trawlers",1,0.98
38.25,10.13,2024-07-12,"TUN","trawlers",1,0.99
38.27,10.14,2024-07-12,"TUN","trawlers",2,1.39
38.25,10.14,2024-07-12,"TUN","trawlers",1,0.99
38.25,10.11,2024-07-12,"TUN","trawlers",3,2.95
38.24,10.11,2024-07-12,"TUN","trawlers",1,1.07
38.18,10.05,2024-07-12,"TUN","trawlers",1,1.01
38.14,10.02,2024-07-12,"TUN","trawlers",1,1
38.17,10.04,2024-07-12,"TUN","trawlers",1,1
38.09,9.92,2024-07-12,"TUN","trawlers",3,3
38.08,9.92,2024-07-12,"TUN","trawlers",1,0.61
38.13,9.97,2024-07-12,"TUN","trawlers",2,1.89
38.1,9.94,2024-07-12,"TUN","trawlers",2,2.74
38.13,9.98,2024-07-12,"TUN","trawlers",1,1
38.09,9.93,2024-07-12,"TUN","trawlers",1,0.69
38.12,9.97,2024-07-12,"TUN","trawlers",1,1
38.12,9.96,2024-07-12,"TUN","trawlers",1,1.06
38.05,9.89,2024-07-12,"TUN","trawlers",1,1
38,10.17,2024-07-12,"PRT","fishing",1,1.01
38.01,10.13,2024-07-12,"PRT","fishing",1,0.66
38.03,10.13,2024-07-12,"PRT","fishing",1,0.98
37.98,9.87,2024-07-12,"TUN","trawlers",1,1.01
37.99,9.88,2024-07-12,"TUN","trawlers",1,1
37.95,10.13,2024-07-12,"PRT","fishing",1,1.01
37.96,10.15,2024-07-12,"PRT","fishing",1,1.99
38.21,10.72,2024-07-12,"ESP","fishing",1,0.99
38.19,10.71,2024-07-12,"ESP","fishing",1,1.01
38.19,10.73,2024-07-12,"ESP","fishing",1,0.19
37.83,11.03,2024-07-12,"TUN","trawlers",1,2.03
37.85,11.05,2024-07-12,"TUN","trawlers",1,1.98
37.8,11.02,2024-07-12,"TUN","trawlers",1,1.99
37.81,11.03,2024-07-12,"TUN","trawlers",1,2.02
37.84,11.05,2024-07-12,"TUN","trawlers",1,1
37.78,11.02,2024-07-12,"TUN","trawlers",1,0.96
37.59,9.85,2024-07-12,"TUN","trawlers",1,1.01
37.58,9.94,2024-07-12,"TUN","trawlers",1,0.98
37.62,10.15,2024-07-12,"TUN","trawlers",1,1
37.62,10.25,2024-07-12,"TUN","trawlers",1,0.99
37.62,10.28,2024-07-12,"TUN","trawlers",1,0.91
37.35,11.05,2024-07-12,"ITA","trawlers",1,1.01
37.31,11.01,2024-07-12,"ITA","trawlers",1,0.34
37.32,11.1,2024-07-12,"ITA","trawlers",1,1.07
37.31,11.13,2024-07-12,"ITA","trawlers",1,1.01
37.33,11.09,2024-07-12,"ITA","trawlers",1,0.99
37.31,11.11,2024-07-12,"ITA","trawlers",1,0.39
37.29,11.1,2024-07-12,"ITA","trawlers",1,1.03
37.3,11.1,2024-07-12,"ITA","trawlers",1,1.01
37.04,11.09,2024-07-12,"TUN","dredge_fishing",1,0.95
37.02,11.07,2024-07-12,"TUN","dredge_fishing",1,2
37.02,11.06,2024-07-12,"TUN","dredge_fishing",1,4.99
37.01,11.07,2024-07-12,"TUN","dredge_fishing",1,0.99
36.97,11.1,2024-07-12,"TUN","dredge_fishing",1,1.03
36.96,11.12,2024-07-12,"TUN","dredge_fishing",1,1.52
36.85,11.14,2024-07-12,"TUN","dredge_fishing",1,0.48
36.83,11.11,2024-07-12,"TUN","dredge_fishing",1,10.09
36.85,11.13,2024-07-12,"TUN","dredge_fishing",1,0.99
36.26,11.11,2024-07-12,"ITA","trawlers",1,1
36.3,11.11,2024-07-12,"ITA","trawlers",1,1.01
36.29,11.14,2024-07-12,"ITA","trawlers",1,1
36.23,11.13,2024-07-12,"ITA","trawlers",1,1.01
36.17,11.25,2024-07-12,"ITA","trawlers",1,1.06
36.19,11.19,2024-07-12,"ITA","trawlers",1,1.15
36.18,11.24,2024-07-12,"ITA","trawlers",1,2
36.18,11.21,2024-07-12,"ITA","trawlers",1,0.97
36.17,11.23,2024-07-12,"ITA","trawlers",1,1.98
36.19,11.22,2024-07-12,"ITA","trawlers",1,1
35.49,11.15,2024-07-12,"TUN","fishing",1,1.14
35.47,11.21,2024-07-12,"TUN","fishing",1,0.62
35.48,11.16,2024-07-12,"TUN","fishing",1,0.79
35.48,11.19,2024-07-12,"TUN","fishing",1,0.93
35.42,11.09,2024-07-12,"TUN","fishing",1,18.99
37.63,11.28,2024-07-12,"ITA","fishing",1,0.99
37.63,11.32,2024-07-12,"ITA","fishing",1,1.97
37.64,11.29,2024-07-12,"ITA","fishing",1,2.01
37.61,11.28,2024-07-12,"ITA","fishing",1,1
37.62,11.28,2024-07-12,"ITA","fishing",1,0.99
37.62,11.31,2024-07-12,"ITA","fishing",1,1.02
37.61,11.31,2024-07-12,"ITA","fishing",1,0.98
37.25,11.66,2024-07-12,"ITA","fishing",1,0.11
37.17,11.7,2024-07-12,"ITA","fishing",1,0.41
37.15,11.33,2024-07-12,"ITA","trawlers",1,0.17
37.04,11.41,2024-07-12,"ITA","trawlers",1,0.95
36.96,11.6,2024-07-12,"ITA","trawlers",1,0.99
37.07,11.68,2024-07-12,"ITA","fishing",1,1.02
37.08,11.72,2024-07-12,"ITA","fishing",1,1
36.9,11.61,2024-07-12,"ITA","trawlers",1,0.99
36.94,11.61,2024-07-12,"ITA","fishing",1,1
36.71,11.57,2024-07-12,"ITA","trawlers",1,0.95
36.71,11.54,2024-07-12,"ITA","trawlers",1,0.41
36.87,11.63,2024-07-12,"ITA","trawlers",1,1.01
36.86,11.64,2024-07-12,"ITA","fishing",1,0.99
36.85,11.64,2024-07-12,"ITA","fishing",1,1.01
36.72,11.63,2024-07-12,"ITA","trawlers",1,1.13
36.57,11.7,2024-07-12,"ITA","trawlers",1,1
36.59,11.71,2024-07-12,"ITA","trawlers",1,0.77
36.48,11.71,2024-07-12,"ITA","trawlers",1,0.99
36.53,11.74,2024-07-12,"ITA","trawlers",1,0.99
36.5,11.77,2024-07-12,"ITA","trawlers",1,1.03
36.49,11.82,2024-07-12,"ITA","trawlers",1,0.99
36.44,11.69,2024-07-12,"ITA","trawlers",1,0.99
36.07,11.3,2024-07-12,"TUN","trawlers",1,1
36.09,11.35,2024-07-12,"TUN","trawlers",1,1.02
36.09,11.37,2024-07-12,"TUN","trawlers",1,1
36.08,11.34,2024-07-12,"TUN","trawlers",1,0.99
36.08,11.4,2024-07-12,"TUN","trawlers",1,1.01
36.08,11.41,2024-07-12,"TUN","trawlers",1,2
36.08,11.43,2024-07-12,"TUN","trawlers",1,0.98
36.07,11.48,2024-07-12,"TUN","trawlers",1,0.97
36.07,11.45,2024-07-12,"TUN","trawlers",1,1
36.51,12.1,2024-07-12,"ITA","trawlers",1,1
36.51,12.08,2024-07-12,"ITA","trawlers",1,1.05
36.49,12.15,2024-07-12,"ITA","trawlers",2,1.99
36.47,12.18,2024-07-12,"ITA","trawlers",1,0.84
36.39,12.11,2024-07-12,"TUN","fishing",1,0.99
36.33,12.13,2024-07-12,"TUN","fishing",1,0.99
36.38,12.21,2024-07-12,"TUN","fishing",1,1
36.3,12.19,2024-07-12,"TUN","fishing",1,1
36.31,12.14,2024-07-12,"TUN","fishing",1,0.61
36.29,12.28,2024-07-12,"TUN","fishing",1,1.01
36.21,12.21,2024-07-12,"ITA","trawlers",1,0.34
36.07,12.21,2024-07-12,"TUN","trawlers",1,1.95
36.29,12.32,2024-07-12,"TUN","fishing",1,0.69
36.03,12.46,2024-07-12,"TUN","trawlers",1,1.27
36.12,12.59,2024-07-12,"TUN","fishing",1,0.98
36.07,12.5,2024-07-12,"TUN","fishing",1,1
36.09,12.61,2024-07-12,"TUN","trawlers",1,2.68
36.09,12.61,2024-07-12,"TUN","fishing",1,1
36.03,12.29,2024-07-12,"TUN","trawlers",1,0.06
36.02,12.29,2024-07-12,"TUN","trawlers",1,1.25
36,12.34,2024-07-12,"TUN","trawlers",1,8.78
36.01,12.37,2024-07-12,"TUN","trawlers",1,3.37
36.02,12.46,2024-07-12,"TUN","fishing",1,0.75
36.02,12.44,2024-07-12,"TUN","fishing",1,1
35.95,12.54,2024-07-12,"ITA","trawlers",1,0.99
35.93,12.56,2024-07-12,"ITA","other_purse_seines",1,1
35.71,11.98,2024-07-12,"ITA","trawlers",1,3.65
35.7,12.03,2024-07-12,"ITA","other_purse_seines",1,3.35
35.69,12,2024-07-12,"ITA","fishing",1,4.51
35.69,12.09,2024-07-12,"ITA","other_purse_seines",1,1.34
35.7,12.05,2024-07-12,"ITA","other_purse_seines",1,3.15
35.69,12.05,2024-07-12,"ITA","fishing",1,0.31
35.7,12.05,2024-07-12,"ITA","fishing",1,2.62
35.54,12.99,2024-07-12,"TUN","fishing",1,1
35.48,13.01,2024-07-12,"TUN","fishing",2,2.01
35.51,13,2024-07-12,"TUN","fishing",1,1.99
35.5,13,2024-07-12,"TUN","fishing",1,1.04
35.53,12.97,2024-07-12,"TUN","fishing",1,0.96
35.47,13,2024-07-12,"TUN","fishing",1,1
35.46,12.97,2024-07-12,"TUN","fishing",1,1.99
35.46,12.99,2024-07-12,"TUN","fishing",1,1
35.65,13.11,2024-07-12,"ITA","trawlers",1,0.44
35.54,13.08,2024-07-12,"TUN","fishing",1,2
35.57,13.06,2024-07-12,"TUN","fishing",1,1.99
35.56,13.09,2024-07-12,"TUN","fishing",1,3.03
35.55,13.12,2024-07-12,"TUN","fishing",1,2
35.55,13.13,2024-07-12,"TUN","fishing",1,1
35.54,13.12,2024-07-12,"TUN","fishing",1,1
35.53,13.03,2024-07-12,"TUN","fishing",1,2.01
35.52,13.01,2024-07-12,"TUN","fishing",1,1.01
35.56,13.25,2024-07-12,"ITA","trawlers",1,1.03
35.48,13.31,2024-07-12,"ITA","trawlers",1,1.02
35.04,12.18,2024-07-12,"DEU","fishing",1,0.97
35.06,12.17,2024-07-12,"DEU","fishing",1,0.9
35.08,12.17,2024-07-12,"DEU","fishing",1,1.09
35.03,12.19,2024-07-12,"DEU","fishing",1,0.92
34.9,12.04,2024-07-12,"DEU","fishing",1,1.05
34.89,12.01,2024-07-12,"DEU","fishing",1,1.9
34.89,12.02,2024-07-12,"DEU","fishing",1,1
34.9,12.02,2024-07-12,"DEU","fishing",1,1.02
35.03,12.2,2024-07-12,"DEU","fishing",1,0.34
34.94,12.14,2024-07-12,"DEU","fishing",1,0.49
34.92,12.44,2024-07-12,"DEU","fishing",1,1.01
34.9,12.54,2024-07-12,"DEU","fishing",1,0.99
34.88,12.24,2024-07-12,"DEU","fishing",1,1.02
34.88,12.65,2024-07-12,"DEU","fishing",1,0.95
35.45,12.95,2024-07-12,"TUN","fishing",1,1.01
35.43,12.95,2024-07-12,"TUN","fishing",1,1.03
35.4,12.94,2024-07-12,"TUN","fishing",1,1.04
35.41,12.94,2024-07-12,"TUN","fishing",1,2
35.38,12.95,2024-07-12,"TUN","fishing",1,1
35.37,12.96,2024-07-12,"TUN","fishing",1,1.04
35.27,12.76,2024-07-12,"ITA","trawlers",2,2.8
35.25,12.79,2024-07-12,"ITA","trawlers",1,0.98
35.24,12.83,2024-07-12,"ITA","trawlers",1,0.82
35.27,12.83,2024-07-12,"ITA","trawlers",1,1.09
35.25,12.94,2024-07-12,"ITA","trawlers",1,0.72
35.25,12.97,2024-07-12,"ITA","trawlers",1,0.51
35.22,12.88,2024-07-12,"ITA","trawlers",1,1.3
35.22,12.85,2024-07-12,"ITA","trawlers",1,1
35.23,12.91,2024-07-12,"ITA","trawlers",1,1.01
35.22,12.95,2024-07-12,"ITA","trawlers",1,2.03
35.39,13.25,2024-07-12,"CYP","trawlers",1,0.99
35.39,13.26,2024-07-12,"CYP","trawlers",1,1
35.39,13.28,2024-07-12,"CYP","trawlers",1,1.02
35.4,13.32,2024-07-12,"CYP","trawlers",1,1
35.4,13.36,2024-07-12,"CYP","trawlers",1,2.21
35.4,13.3,2024-07-12,"CYP","trawlers",1,0.99
35.4,13.34,2024-07-12,"CYP","trawlers",1,0.79
35.33,13.23,2024-07-12,"TUN","trawlers",1,2
35.35,13.27,2024-07-12,"TUN","trawlers",1,1
35.34,13.24,2024-07-12,"TUN","trawlers",1,0.97
35.34,13.26,2024-07-12,"TUN","trawlers",1,1
35.36,13.23,2024-07-12,"CYP","trawlers",1,1.97
35.37,13.24,2024-07-12,"CYP","trawlers",1,1
35.38,13.23,2024-07-12,"CYP","trawlers",1,2
35.37,13.23,2024-07-12,"CYP","trawlers",1,1
35.35,13.23,2024-07-12,"CYP","trawlers",1,1.05
35.39,13.24,2024-07-12,"CYP","trawlers",1,1
35.36,13.24,2024-07-12,"CYP","trawlers",1,2.02
35.33,13.34,2024-07-12,"TUN","fishing",1,3.99
35.34,13.34,2024-07-12,"TUN","fishing",1,0.99
35.32,13.31,2024-07-12,"TUN","fishing",1,1
35.33,13.32,2024-07-12,"TUN","fishing",1,1.09
35.32,13.3,2024-07-12,"TUN","fishing",1,2
35.36,13.3,2024-07-12,"TUN","trawlers",1,1
35.35,13.29,2024-07-12,"TUN","trawlers",1,0.99
35.36,13.31,2024-07-12,"TUN","trawlers",1,3.01
35.24,13.02,2024-07-12,"ITA","trawlers",1,0.99
35.23,13.02,2024-07-12,"ITA","trawlers",1,1.01
35.2,13.07,2024-07-12,"ITA","trawlers",1,0.99
35.3,13.22,2024-07-12,"TUN","trawlers",1,0.99
35.3,13.23,2024-07-12,"TUN","trawlers",1,1.01
35.29,13.23,2024-07-12,"TUN","trawlers",1,2
35.32,13.22,2024-07-12,"TUN","trawlers",1,1
35.28,13.23,2024-07-12,"TUN","trawlers",1,0.99
35.26,13.3,2024-07-12,"TUN","fishing",1,2
35.26,13.31,2024-07-12,"TUN","fishing",1,2
35.31,13.32,2024-07-12,"TUN","fishing",1,1
35.28,13.29,2024-07-12,"TUN","fishing",1,0.99
35.32,13.33,2024-07-12,"TUN","fishing",1,1
35.29,13.3,2024-07-12,"TUN","fishing",1,1
35.05,12.98,2024-07-12,"TUN","fishing",1,5.01
35.08,13.05,2024-07-12,"TUN","fishing",1,1.01
35.07,13.03,2024-07-12,"TUN","fishing",1,0.99
35.05,13.01,2024-07-12,"TUN","fishing",1,1.98
35.07,13.04,2024-07-12,"TUN","fishing",1,1
35.08,13.06,2024-07-12,"TUN","fishing",1,0.99
35.09,13.06,2024-07-12,"TUN","fishing",1,1.01
35.46,13.39,2024-07-12,"ITA","trawlers",1,0.99
35.41,13.36,2024-07-12,"CYP","trawlers",1,1
35.41,13.38,2024-07-12,"CYP","trawlers",1,1
35.34,13.39,2024-07-12,"TUN","fishing",1,0.99
35.33,13.37,2024-07-12,"TUN","fishing",1,0.99
35.34,13.4,2024-07-12,"TUN","fishing",1,1.01
34.88,12.66,2024-07-12,"DEU","fishing",1,0.15
38.09,8.59,2024-07-07,"ITA","fishing",1,1.81
38.06,8.58,2024-07-07,"ITA","fishing",1,1.5
38.16,8.65,2024-07-10,"ITA","fishing",1,0.99
38.17,8.65,2024-07-09,"ITA","fishing",1,1
38.18,8.7,2024-07-09,"ITA","fishing",1,1
38.2,8.76,2024-07-07,"ITA","fishing",1,0.94
38.19,8.75,2024-07-07,"ITA","fishing",1,2.03
38.17,8.76,2024-07-07,"ITA","fishing",1,0.96
38.17,8.77,2024-07-07,"ITA","fishing",1,0.62
38.17,8.78,2024-07-08,"ITA","fishing",1,1.02
38.08,8.65,2024-07-10,"ITA","fishing",1,1.03
38.11,8.65,2024-07-08,"ITA","fishing",1,1.07
38.13,8.65,2024-07-05,"ITA","fishing",1,4.28
38.09,8.7,2024-07-10,"ITA","fishing",1,1.01
38.1,8.7,2024-07-09,"ITA","fishing",1,1.02
38.13,8.68,2024-07-08,"ITA","fishing",1,0.73
38.09,8.71,2024-07-09,"ITA","fishing",1,1
38.1,8.71,2024-07-09,"ITA","fishing",1,0.97
38.13,8.72,2024-07-08,"ITA","fishing",1,1.33
38.06,8.74,2024-07-10,"ITA","fishing",1,1.11
38.21,8.81,2024-07-09,"ITA","fishing",1,1
38.21,8.86,2024-07-08,"ITA","fishing",1,0.8
38.22,8.87,2024-07-05,"ITA","fishing",1,0.99
38.21,8.86,2024-07-11,"ITA","fishing",1,0.9
38.17,8.79,2024-07-01,"ITA","fishing",1,0.59
38.16,8.82,2024-07-09,"ITA","fishing",1,1.04
38.16,8.84,2024-07-09,"ITA","fishing",1,0.9
38.15,8.85,2024-07-07,"ITA","fishing",1,1
38.16,8.85,2024-07-10,"ITA","fishing",1,0.85
38.15,8.87,2024-07-07,"ITA","fishing",1,0.58
38.19,8.8,2024-07-09,"ITA","fishing",1,0.93
38.2,8.84,2024-07-10,"ITA","fishing",1,1.08
38.2,8.85,2024-07-01,"ITA","fishing",1,0.8
38.2,8.85,2024-07-08,"ITA","fishing",1,1.06
38.2,8.87,2024-07-05,"ITA","fishing",1,1.03
38.22,8.94,2024-07-11,"ITA","trawlers",1,1
38.16,8.91,2024-07-06,"ITA","fishing",1,0.99
38.16,8.9,2024-07-06,"ITA","fishing",1,0.99
38.15,8.93,2024-07-11,"ITA","trawlers",1,0.98
38.17,8.92,2024-07-09,"ITA","trawlers",1,0.95
38.16,8.93,2024-07-09,"ITA","trawlers",1,1.07
38.16,8.94,2024-07-06,"ITA","fishing",1,1.01
38.19,8.89,2024-07-05,"ITA","fishing",1,1
38.19,8.9,2024-07-09,"ITA","trawlers",1,2.01
38.18,8.91,2024-07-09,"ITA","trawlers",1,1.04
38.19,8.93,2024-07-09,"ITA","trawlers",1,0.95
38.18,8.95,2024-07-07,"ITA","trawlers",1,0.96
38.11,8.85,2024-07-10,"ITA","fishing",1,0.52
38.08,8.89,2024-07-09,"ITA","trawlers",1,0.99
38.09,8.9,2024-07-09,"ITA","trawlers",1,1.01
38.08,8.92,2024-07-11,"ITA","trawlers",1,1.03
38.09,8.93,2024-07-09,"ITA","trawlers",1,0.98
38.13,8.93,2024-07-09,"ITA","trawlers",1,0.99
38.1,8.93,2024-07-11,"ITA","trawlers",1,0.97
38.11,8.93,2024-07-11,"ITA","trawlers",1,1
38.11,8.94,2024-07-09,"ITA","trawlers",1,0.99
38.07,8.89,2024-07-09,"ITA","trawlers",1,1.88
38.07,8.92,2024-07-11,"ITA","trawlers",1,1
38.07,8.93,2024-07-09,"ITA","trawlers",1,1.02
38.07,8.94,2024-07-08,"ITA","trawlers",1,2.97
38.06,8.92,2024-07-11,"ITA","trawlers",1,0.87
38.14,8.97,2024-07-07,"ITA","trawlers",1,7.16
38.16,8.97,2024-07-07,"ITA","trawlers",1,0.95
38.15,9.02,2024-07-06,"ITA","fishing",1,1.01
38.14,9.04,2024-07-06,"ITA","fishing",1,0.97
38.16,9.03,2024-07-07,"ITA","trawlers",1,0.96
38.19,8.97,2024-07-09,"ITA","trawlers",1,1.03
38.2,9,2024-07-07,"ITA","trawlers",1,1.76
38.2,9.01,2024-07-08,"ITA","trawlers",1,0.88
38.2,9.02,2024-07-05,"ITA","trawlers",1,1
38.13,9.01,2024-07-08,"ITA","trawlers",1,0.7
38.11,8.99,2024-07-08,"ITA","trawlers",1,1.2
38.12,9,2024-07-08,"ITA","trawlers",1,1.04
37.81,8.93,2024-07-05,"ITA","trawlers",1,1.38
37.81,8.95,2024-07-10,"ESP","fixed_gear",1,2.98
37.8,8.95,2024-07-10,"ESP","fixed_gear",1,3.36
37.8,8.96,2024-07-07,"ESP","fixed_gear",1,3.65
37.8,8.95,2024-07-07,"ESP","fixed_gear",1,1.01
37.81,8.96,2024-07-07,"ESP","fixed_gear",1,0.96
37.81,8.96,2024-07-10,"ESP","fixed_gear",1,0.84
37.79,8.93,2024-07-11,"ESP","fixed_gear",1,0.96
37.79,8.94,2024-07-11,"ESP","fixed_gear",1,1
37.78,8.93,2024-07-11,"ESP","fixed_gear",1,0.85
37.89,9.04,2024-07-08,"ITA","trawlers",1,0.84
37.86,9.02,2024-07-08,"ITA","trawlers",1,1.13
37.95,9.14,2024-07-06,"ITA","trawlers",1,1.03
37.93,9.1,2024-07-07,"TUN","trawlers",1,0.63
37.93,9.1,2024-07-01,"TUN","trawlers",1,1.1
37.93,9.12,2024-07-06,"TUN","trawlers",1,1.09
37.93,9.12,2024-07-05,"ITA","trawlers",1,1.04
37.88,9.06,2024-07-11,"TUN","trawlers",1,3.17
37.88,9.06,2024-07-06,"ITA","trawlers",1,1.02
37.87,9.09,2024-07-06,"ITA","trawlers",1,0.99
